UID,BLOCKID,SUMLEVEL,COUNTYID,STATEID,state,state_ab,city,place,type,primary,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced
262476,,140,5,33,New Hampshire,NH,Keene,Keene City,CDP,tract,3431,603,42.9472474,-72.3342523,25313915,71151,3817,1753,2064,1042.27392,1089,412.61487,211.83908,522,0.98659,0.94061,0.82184,0.70307,0.53448,0.37356,0.33142,0.26437,536,522,90792.64532,75786,70232.13552,790.43313,1715,110242.2081,101680,64470.92027,339.00407,1036,2117.94837,1935,896.82389,201.1727,768,1003.95305,939,282.14927,411,196.35354,0.05428,0.06107,0.19423,0.6514,0.15403,0.12794,0.48459,0.96844,0.95939,0.97592,43.05165,46.66667,22.4726,424.96494,1753,45.4026,48.58333,23.24873,516.17359,2064,0.72871,0.61001,0.0377,0.01988,0.14805
293215,,140,87,55,Wisconsin,WI,Appleton,Appleton City,City,tract,54911,920,44.269675,-88.3899126,2277388,244463,4377,2118,2259,752.50638,682,296.00984,477.81782,587,0.97895,0.85965,0.81404,0.67193,0.48246,0.42456,0.34035,0.12982,638,570,58214.48995,43535,53109.55329,914.09144,1445,80738.23704,77667,53832.0603,325.34536,715,1250.01567,1249,398.9633,342.92984,625,571.48432,464,255.07255,182,117.85859,0.05576,0.05576,0.2912,0.77447,0.17636,0.02801,0.20318,0.95654,0.94352,0.969,33.05484,24,18.66387,789.50552,2118,32.54002,22.5,18.86137,899.6008,2259,0.65041,0.31207,0.03137,0.03137,0.07177
293720,,140,1,54,West Virginia,WV,Philippi,Philippi City,City,tract,26416,304,39.1472647,-80.0503497,39248574,571446,3651,1756,1895,523.3786,480,254.03654,623.77352,691,0.96206,0.93475,0.83763,0.73293,0.56753,0.49621,0.45372,0.42337,746,659,34121.70598,23373,35736.99649,1197.11056,1523,44729.33307,35043,37045.49902,531.18557,725,830.07055,769,289.27074,238.45947,278,326.6767,304,130.47584,499,440.41414,0.00772,0.00772,0.05277,0.35779,0.55381,0.66228,0.92024,0.77743,0.71535,0.83596,40.62792,34.91667,23.98641,519.33426,1756,40.43153,37.5,25.18,525.15003,1895,0.54212,0.34375,0.00456,0.00456,0.17643
236008,,140,69,12,Florida,FL,Mount Dora,Mount Dora City,City,tract,32757,352,28.8069223,-81.6374939,6336317,98558,4782,2164,2618,814.65767,811,280.17714,714.59,1058,1,0.94919,0.88686,0.68552,0.4535,0.36529,0.27325,0.17737,1096,1043,44562.48963,41949,35329.99364,1466.01005,2013,48552.51689,43924,32015.35626,718.77818,1042,1133.66515,1094,458.47361,230.81544,399,578.09783,521,275.90988,518,311.99256,0.04471,0.04471,0.05671,0.43511,0.23598,0.64383,0.85844,0.81994,0.88322,0.77327,39.39067,40.83333,22.57956,515.74423,2164,46.45131,48.58333,23.85233,575.75097,2618,0.48878,0.465,0.09444,0.01722,0.14667
239140,,140,67,13,Georgia,GA,Marietta,Fair Oaks,City,tract,30064,770,33.9342401,-84.5843198,10666076,50605,7458,3481,3977,1021.21516,991,281.56332,384.96851,907,0.90298,0.90298,0.84454,0.80154,0.65932,0.64829,0.54355,0.34399,917,907,87472.74808,60012,84720.08732,1603.63778,3004,104905.9573,79755,79138.85092,905.38041,2121,1708.83246,1682,567.53251,475.88316,1459,496.66211,493,163.5185,628,425.9798,0.08769,0.08769,0.17968,0.69909,0.08068,0.15957,0.37039,0.94949,0.92926,0.96695,39.20473,41.66667,21.75553,826.90338,3481,40.75582,42.16667,21.97962,909.69152,3977,0.62002,0.59272,0.04203,0.00141,0.0763
275492,,140,51,41,Oregon,OR,Gresham,Gresham City,City,tract,97030,503,45.5129725,-122.422763,2128384,0,6034,3089,2945,1010.2776,894,405.43786,614.23387,1176,0.96173,0.95153,0.75935,0.59524,0.46854,0.44218,0.32228,0.20068,1176,1176,62729.19936,53316,40192.09012,1352.1405,2206,68480.87394,56613,41095.81954,852.29852,1459,1617.15095,1655,431.90739,244.06502,773,475.41789,445,209.00606,257,178.21212,0.02621,0.02621,0.12524,0.75049,0.38316,0.33326,0.25258,0.84802,0.81842,0.8753,33.63617,29.08333,21.40112,808.084,3089,39.02741,35,21.19249,753.51687,2945,0.47393,0.41939,0.03274,0.01906,0.09615
225503,,140,37,6,California,CA,Los Angeles,West Hollywood City,City,tract,90029,323,34.0885854,-118.3027208,228850,0,3034,1457,1577,1010.04505,1050,510.0352,459.87662,1066,0.98218,0.90901,0.86773,0.81895,0.6379,0.56285,0.50094,0.3349,1110,1066,35175.30681,25210,34002.4174,924.06351,1147,45051.74965,31616,36056.67232,424.65926,549,2529.2863,2719,1045.76649,5.16389,19,867.14085,681,315.53267,18,8.90909,0.18919,0.18919,0.2973,0.51351,0.01203,0.02564,0.75897,0.51487,0.5,0.5274,34.45061,30.91667,20.03416,352.86115,1457,44.89752,44.75,24.99334,370.03303,1577,0.04284,0.24055,0.03952,0.0189,0.05326
280411,,140,31,45,South Carolina,SC,Hartsville,Mcbee,City,tract,29550,843,34.3762733,-80.2393017,113072823,394173,5998,3055,2943,996.4624,702,897.98889,373.06719,467,0.85439,0.78158,0.66595,0.53747,0.53747,0.44325,0.44325,0.23983,689,467,79882.08372,58448,68576.37814,1355.7484,2503,93561.93338,74437,60777.88914,686.58943,1593,1230.69715,1129,555.93312,706.65541,1141,352.97634,309,210.32979,673,570.47475,0.01874,0.01874,0.0849,0.629,0.45697,0.51082,0.53634,0.8795,0.90725,0.8514,40.90851,42.25,22.50974,779.11424,3055,44.94724,48.16667,24.09616,720.19229,2943,0.79205,0.57288,0.03009,0.00508,0.08324
250162,,140,9,25,Massachusetts,MA,Amesbury,Amesbury Town City,City,tract,1913,978,42.8479814,-70.9663149,14086965,2499339,4001,2094,1907,1159.76326,1083,331.45854,100.23563,280,0.975,0.95357,0.81429,0.78571,0.625,0.59286,0.51786,0.48571,289,280,112586.9231,95098,77115.08331,617.75983,1652,121732.867,107937,66228.75611,331.63876,1114,2583.1296,2367,874.15349,198.68429,961,894.43961,835,391.24716,402,201.44179,0,0.01687,0.17241,0.70506,0.47557,0.17748,0.35611,0.96064,0.93471,0.98804,39.8715,43.08333,20.78619,477.79152,2094,43.26185,45.91667,21.44224,424.24339,1907,0.8688,0.63766,0.07499,0.06125,0.04293
275116,,140,35,41,Oregon,OR,Klamath Falls,Klamath Falls City,City,tract,97601,541,42.3361903,-122.1112599,2484592226,223094408,3078,1433,1645,1051.80573,1160,380.4946,77.31727,148,0.93277,0.93277,0.88235,0.88235,0.34454,0.30252,0.2437,0.16807,151,119,59909.3037,42041,53097.50139,882.01755,1329,68963.24179,58133,47701.61809,535.21247,932,1324.35375,1237,595.38433,353.89239,633,359.02043,339,213.43154,545,451.50626,0.01528,0.01528,0.0365,0.53735,0.49104,0.7362,0.72076,0.87526,0.84703,0.90008,50.60013,56.41667,22.93957,361.0113,1433,48.45285,53.16667,23.93438,378.25391,1645,0.81319,0.68847,0.02289,0.02289,0.11611
283933,,140,99,48,Texas,TX,Fort Hood,Fort Hood,Town,tract,76544,254,31.2548802,-97.7667096,576743640,264328,117,53,64,972,968,50.76498,1.9798,4,1,1,1,1,1,1,1,1,4,4,46310.18022,19414,35485.18211,4.5999,7,46310.18022,19414,35485.18211,4.5999,7,,,,,,749.5,749,36.51484,3,1.48485,0,0,0,0,1,1,1,0.84,1,0.42857,23.95149,22.66667,9.34234,21.29052,53,24.56736,23.16667,8.86304,26.63438,64,0.42857,0.04651,0,0,0
255219,,140,161,26,Michigan,MI,Whitmore Lake,Whitmore Lake,CDP,tract,48189,734,42.3796817,-83.7135992,69381458,223159,2601,1200,1401,771.54101,681,233.06908,64.57697,87,1,0.78161,0.43678,0.43678,0.26437,0.26437,0.12644,0.12644,105,87,96905.6089,76195,70105.8977,431.05652,967,98590.24722,80255,62900.55134,321.44686,768,2203.4788,1958,957.40487,169.76041,606,683.81278,708,277.58578,256,144.80914,0.00812,0.0116,0.12993,0.70302,0.52436,0.315,0.36092,0.95983,0.95295,0.96659,45.78263,48.83333,21.47663,282.40037,1200,40.93035,46.33333,23.52575,337.71135,1401,0.91792,0.69332,0.01411,0.01411,0.05268
279753,,140,137,72,Puerto Rico,PR,Toa Baja,Sabana Seca,Urban,tract,949,787,18.4264465,-66.1740596,890873,0,3755,1757,1998,818.07522,575,675.12522,157.16292,200,1,0.875,0.7,0.7,0.625,0.625,0.625,0.625,427,200,22525.12305,16404,20395.78043,1008.18227,1193,26253.63643,19153,21900.14648,728.3737,905,863.3953,852,325.15687,166.24096,206,194.61315,177,114.58686,560,491.73424,0.01175,0.01175,0.0235,0.26893,0.52308,0.78923,0.96031,0.68427,0.75423,0.62556,36.95803,35.5,22.70496,428.51633,1757,41.56802,41.41667,24.68897,493.64418,1998,0.61758,0.36128,0.0178,0.01113,0.11647
265491,,140,3,32,Nevada,NV,Las Vegas,Las Vegas City,City,tract,89129,702,36.240453,-115.2535888,2015214,0,4765,2328,2437,1216.36313,1202,601.08235,285.68558,623,0.96148,0.86838,0.73515,0.64526,0.57945,0.4687,0.33708,0.21509,640,623,83091.60566,63790,68861.89022,892.83683,1733,93316.49748,77703,63981.72577,495.76943,1145,1759.31869,1689,745.6534,302.08506,872,455.66651,444,164.77018,221,151.80808,0.03477,0.04117,0.09424,0.7978,0.25922,0.46755,0.16087,0.8785,0.91266,0.84529,36.91419,35.66667,20.81487,618.94912,2328,36.59404,36.41667,20.58246,623.91614,2437,0.62078,0.50815,0.05885,0,0.13347
261007,,140,129,37,North Carolina,NC,Wilmington,Myrtle Grove,Village,tract,28409,910,34.1445581,-77.8767036,5855713,373903,4072,1918,2154,1456.69043,1467,1034.89332,100.92558,289,0.90657,0.90657,0.56747,0.42907,0.26298,0.26298,0.23875,0.23875,289,289,96176.31249,89070,64826.3021,675.20621,1690,110624.2815,105804,57962.46792,391.13191,1203,1636.15051,1564,620.89664,367.83874,1031,499.49374,473,150.99689,370,223.53535,0.03854,0.03854,0.17131,0.7359,0.27793,0.18053,0.2847,0.94448,0.95089,0.93853,43.63452,46.16667,21.76689,433.94858,1918,43.25656,46.33333,22.50199,550.7964,2154,0.82564,0.69511,0.0138,0,0.05332
248037,,140,111,21,Kentucky,KY,Louisville,Parkway Village City,City,tract,40215,502,38.196399,-85.7626717,1011051,0,2798,1540,1258,759.99645,669,313.78251,591.38831,790,0.98864,0.9304,0.8054,0.70881,0.63352,0.49858,0.49006,0.4304,830,704,33295.96422,21712,33085.13034,901.98967,1154,45225.9187,39567,38227.24525,421.05712,566,985.1219,876,295.98022,128.6506,166,338.71485,327,67.66614,158,142.34343,0.02778,0.02778,0.07716,0.51235,0.36824,0.54773,0.76073,0.72042,0.73533,0.70267,34.24612,30.66667,20.71604,416.9884,1540,35.48598,31.58333,22.17264,314.72964,1258,0.22194,0.32781,0.11175,0.02649,0.14321
252705,,140,3,23,Maine,ME,Mapleton,Mapleton,City,tract,4757,207,46.6740518,-68.1447863,279840173,3300345,2794,1388,1406,522.54025,509,180.93534,128.57016,133,0.99248,0.84211,0.74436,0.68421,0.62406,0.51128,0.4812,0.32331,159,133,61003.82556,51792,47089.95878,685.76326,1145,69708.67525,63504,45801.39615,438.07627,845,1102.25666,990,518.79413,364.7258,546,419.59531,367,164.02215,440,349.09091,0.01318,0.01318,0.10243,0.55375,0.51052,0.43065,0.69127,0.9155,0.89901,0.93232,41.67016,42.83333,22.01444,341.2695,1388,41.18403,43.75,23.18273,339.33529,1406,0.86734,0.61145,0.01127,0.00954,0.12663
265662,,140,3,32,Nevada,NV,Laughlin,Laughlin,City,tract,89029,702,35.1433175,-114.5984925,18790711,2553023,3259,1574,1685,694.76457,686,296.49617,737.32335,908,0.98985,0.97294,0.7531,0.55693,0.51747,0.4115,0.35175,0.2469,948,887,35304.14703,27535,32696.98564,1166.97959,1455,38547.37462,30335,34426.69364,650.41139,859,1068.45575,880,544.44759,201.40421,274,350.7904,361,134.6882,233,192.59596,0.04931,0.04931,0.15187,0.54043,0.20894,0.23781,0.71521,0.83147,0.79518,0.86276,48.27298,57,25.45734,386.04152,1574,49.90601,53.66667,23.92116,404.79044,1685,0.30255,0.46568,0.0273,0.0117,0.19813
228291,,140,59,6,California,CA,Cypress,Hawaiian Gardens City,City,tract,90630,714,33.8258098,-118.0571887,1320851,11717,6126,3044,3082,1884.96788,1764,525.44176,122.35547,989,1,0.95984,0.78064,0.46138,0.34604,0.29454,0.1967,0.13285,1009,971,101806.8815,90842,62837.15058,801.68098,2120,102322.1199,97455,55764.39245,568.2864,1636,2185.55364,2200,854.29425,241.67603,792,593.71282,563,233.58736,319,203.84848,0.0036,0.0036,0.06301,0.71287,0.57313,0.61422,0.33762,0.9608,0.95594,0.96492,38.5537,40,23.41174,714.71076,3044,41.99978,43.91667,22.74235,724.45664,3082,0.50278,0.58093,0.01864,0,0.075
229359,,140,71,6,California,CA,San Bernardino,San Bernardino City,City,tract,92411,909,34.1121388,-117.3310918,2980750,35200,4440,1720,2720,926.30204,1006,353.8078,235.31982,469,1,1,0.96162,0.84435,0.81023,0.54584,0.3774,0.22601,502,469,40798.76644,32122,37685.98662,908.38054,1128,41280.73069,33652,36008.88586,745.28557,917,1465.75648,1398,600.86159,133.92828,324,296.47476,281,124.08801,302,256.0404,0.05431,0.05431,0.05431,0.51757,0.18307,0.65532,0.75261,0.54586,0.54145,0.54876,34.40768,33.08333,23.27356,407.93168,1720,33.95636,28.41667,23.67572,652.01237,2720,0.5282,0.46798,0.07515,0,0.08113
283961,,140,113,48,Texas,TX,Dallas,Dallas City,Town,tract,75206,972,32.8155628,-96.7754602,809001,0,2006,971,1035,1312.66074,1129,732.0847,175.58797,463,0.9676,0.90497,0.71922,0.49892,0.33693,0.25702,0.19006,0.10583,474,463,89357.94182,71042,70925.069,454.70522,924,101371.0887,85241,70633.31471,169.92298,413,2343.45852,2195,942.64096,64.69363,251,632.29459,602,241.1419,199,121.72727,0.01111,0.01111,0.05556,0.55778,0.52862,0.6489,0.68393,0.80919,0.74766,0.86028,36.35952,33.41667,20.68217,288.36647,971,36.43704,30.16667,18.8312,237.89281,1035,0.56431,0.42645,0.01607,0.00989,0.08158
285563,,140,201,48,Texas,TX,Houston,West University Place City,Town,tract,77081,713,29.7245676,-95.4533832,1209959,2993,2797,1374,1423,1365.37507,1273,393.68826,373.15936,1637,0.95314,0.83231,0.63933,0.50555,0.36621,0.27928,0.20654,0.1492,1644,1622,77372.11885,64178,57371.74417,883.33031,1747,96784.9211,80056,60192.827,168.71955,459,1239.88625,1302,267.17734,21.12048,41,694.42762,718,95.99024,62,30.68687,0,0,0,0.39806,1,1,0.89209,0.98171,0.99237,0.97085,33.87096,30.58333,15.30652,318.59838,1374,32.72706,29,15.10783,359.22815,1423,0.05863,0.29704,0.01441,0,0.06405
228637,,140,65,6,California,CA,Fallbrook,Temecula City,City,tract,92028,760,33.4547615,-117.1565563,52811806,25895,5222,2545,2677,1632.80977,1711,387.87196,89.95917,467,1,0.67666,0.58458,0.38972,0.34904,0.28908,0.28908,0.18201,479,467,90896.4353,81108,55906.60539,656.62682,1567,84283.39695,78513,48937.39962,502.42774,1230,1895.23836,1775,831.55609,272.3651,892,581.98581,486,323.29945,196,122.58161,0.05055,0.05055,0.20772,0.81985,0.20211,0.10394,0.12567,0.90006,0.8708,0.92895,39.2024,37.83333,21.60836,643.36674,2545,35.97161,36.08333,20.28004,659.76049,2677,0.66641,0.59222,0.08604,0.07689,0.05812
279944,,140,7,44,Rhode Island,RI,Providence,Providence City,CDP,tract,2904,401,41.8542115,-71.4356487,1623827,25915,6351,3024,3327,817.54678,827,396.25551,1007.68877,1597,0.92961,0.86197,0.77778,0.69289,0.5873,0.49965,0.40649,0.3706,1597,1449,47091.39549,27350,53426.72391,1667.37794,2408,53120.47065,27399,56470.0445,964.95441,1496,1598.87926,1480,479.51014,236.27564,684,505.07143,409,389.64558,127,93.16162,0,0.01726,0.01233,0.8434,0.4719,0.82226,0.09418,0.76758,0.86608,0.6969,31.26956,32.33333,20.91757,713.2102,3024,36.39432,35.75,20.48977,717.32338,3327,0.31854,0.48228,0.1546,0,0.13867
282064,,140,93,47,Tennessee,TN,Knoxville,Farragut,City,tract,37923,865,35.9539526,-84.0925257,8457614,0,7133,3368,3765,1124.20039,1107,217.03365,146.02245,494,0.81781,0.75709,0.56275,0.41093,0.34211,0.15992,0.15992,0.05466,587,494,85267.86547,70956,62905.75322,1258.82173,2606,98832.94007,86183,59541.022,688.91577,1842,1369.71938,1316,493.6053,669.36548,1480,410.29336,384,173.91411,539,415.76768,0.01981,0.01981,0.08123,0.73304,0.44618,0.52848,0.29113,0.95876,0.95446,0.96206,35.05097,35.16667,21.22669,816.18245,3368,38.86633,39.5,21.39885,873.601,3765,0.77147,0.56017,0.03618,0.00609,0.07654
230352,,140,75,6,California,CA,San Francisco,Daly City City,City,tract,94118,415,37.7775849,-122.4613475,384459,0,4964,2187,2777,1766.79706,1679,777.722,280.72456,1414,0.93137,0.84087,0.72775,0.53243,0.43363,0.3454,0.31674,0.24585,1439,1326,98145.66023,81998,88582.67387,952.16862,2165,108383.6048,94404,77440.47401,315.51375,839,3043.54359,3063,865.39214,80.35036,423,675.20865,521,434.13034,303,183.35619,0.01791,0.04408,0.18182,0.58264,0.24002,0.15418,0.63573,0.90143,0.8895,0.91062,40.9441,37.5,20.28597,485.1969,2187,43.36323,37.91667,20.50289,671.28608,2777,0.33919,0.37156,0.04657,0.00851,0.04607
288704,,140,53,49,Utah,UT,St George,St. George City,City,tract,84770,435,37.0975726,-113.5825795,2305525,0,3679,1660,2019,897.29384,826,446.24066,511.50982,786,0.98945,0.9314,0.86148,0.55013,0.48813,0.40237,0.32982,0.27177,912,758,38353.60806,31795,34321.92137,1137.62664,1480,45867.23581,45871,32661.95415,589.04886,797,1035.33756,1004,302.34624,206.08434,285,322.57721,289,154.04381,283,243.60606,0.01232,0.01232,0.05986,0.50176,0.51802,0.62922,0.77649,0.82638,0.82968,0.82399,34.97325,30.41667,22.70348,424.48684,1660,41.85948,37,26.35151,477.69622,2019,0.31424,0.42684,0.01971,0.00834,0.12964
233365,,140,1,9,Connecticut,CT,Trumbull,Shelton City,CDP,tract,6611,203,41.271664,-73.147614,7856032,1443071,2714,1380,1334,1723.07981,1613,768.88809,62.43145,225,1,1,0.73272,0.60369,0.30876,0.26267,0.26267,0.26267,234,217,108209.4867,88835,83349.15398,431.3372,1016,123720.458,113666,73986.43259,237.51615,718,2722.16351,2694,1034.81672,93.75059,414,861.27966,747,363.27935,368,162.04572,0.04092,0.04092,0.14194,0.52941,0.26088,0.27087,0.73361,0.95567,0.9461,0.96569,44.41437,49.91667,21.86337,366.76895,1380,45.12459,48.91667,24.30013,299.75999,1334,0.79254,0.55601,0.01895,0.00659,0.13015
281007,,140,79,45,South Carolina,SC,Elgin,Elgin,City,tract,29045,803,34.1482481,-80.858646,17899870,429448,10868,5013,5855,1298.96836,1225,326.10625,124.67716,544,0.97358,0.83396,0.54717,0.45849,0.31509,0.29057,0.2566,0.2,544,530,83988.84526,74812,56007.9239,1579.39108,3617,90830.76506,83692,49469.42241,1005.97765,2815,1466.18923,1433,448.73269,1021.25176,2502,483.59264,450,156.09604,571,377.06061,0.03287,0.03287,0.14579,0.81419,0.32297,0.25738,0.13411,0.96014,0.93886,0.97988,35.33316,36,21.11768,1285.28299,5013,33.65949,33.41667,22.00062,1310.61744,5855,0.86318,0.67295,0.05814,0.03106,0.09158
227734,,140,59,6,California,CA,La Habra,La Habra City,City,tract,90633,562,33.9244375,-117.9455411,1252716,0,3832,1791,2041,1522.07215,1478,448.22933,97.84275,467,0.97645,0.97645,0.88437,0.83726,0.74518,0.50749,0.32548,0.29336,495,467,61663.13287,54064,43172.87494,657.64116,1081,64820.10896,60231,41584.76421,449.21519,795,1577.93358,1653,569.30737,77.51044,200,499.93677,352,365.56497,386,287.98061,0,0,0.01536,0.3413,1,0.81503,0.92955,0.69606,0.6867,0.70313,33.3766,30.91667,22.65939,439.41753,1791,38.80307,34.33333,24.37572,519.95107,2041,0.3904,0.51476,0.06737,0.04391,0.05072
289775,,140,153,51,Virginia,VA,Nokesville,Nokesville,Town,tract,20181,703,38.6691098,-77.5495714,79192366,1009314,3041,1544,1497,1353.74084,1037,516.2063,15.61737,50,1,1,1,1,0.76,0.76,0.26,0.26,88,50,122979.7014,101463,85653.44054,333.16528,924,126646.5159,111272,75423.38477,255.97979,812,2462.22429,2247,1073.96503,170.9481,689,691.27909,651,206.70361,147,76.79798,0.06699,0.11005,0.2177,0.82416,0.0491,0.08873,0.1196,0.91684,0.87207,0.95745,36.95891,39.33333,22.30687,372.17242,1544,39.43735,42.58333,20.58361,347.10389,1497,0.91582,0.61223,0.01256,0,0.02261
257324,,140,33,29,Missouri,MO,Carrollton,Carrollton City,City,tract,64633,660,39.3526506,-93.4934051,53183826,359020,4116,1978,2138,609.5442,533,334.24723,478.25268,539,0.97588,0.84416,0.7013,0.62338,0.50278,0.34508,0.25232,0.19666,595,539,47912.77113,32141,50735.44995,1159.93741,1606,60923.92751,46775,52315.99779,640.41391,1016,995.49673,929,420.54256,370.08781,531,367.50549,354,138.71347,480,397.17172,0,0,0.02473,0.52522,1,0.78475,0.74041,0.87477,0.87631,0.87344,37.81211,37,23.64411,473.28228,1978,42.37564,41.83333,24.85875,540.15306,2138,0.6275,0.5472,0.0554,0.01505,0.15663
252681,,140,1,23,Maine,ME,Lewiston,Lewiston City,City,tract,4240,207,44.0847333,-70.1988386,2912145,297734,4174,1789,2385,684.36558,687,229.79733,765.33459,883,0.96693,0.89852,0.79932,0.57811,0.47548,0.33979,0.29875,0.1813,942,877,48262.4709,40978,39309.57517,1380.39986,1969,60902.21548,56281,41612.33863,665.39823,1189,1456.49349,1331,657.18506,319.44656,704,539.23696,550,203.12738,323,200.71343,0.03603,0.03603,0.07984,0.68549,0.29714,0.53495,0.40324,0.89626,0.86117,0.92277,40.56712,41.75,22.44701,405.9671,1789,42.23824,40.66667,23.61198,585.82842,2385,0.58006,0.50768,0.00134,0.00067,0.14162
254162,,140,99,26,Michigan,MI,Clinton Township,Fraser City,CDP,tract,48035,586,42.5633625,-82.9260037,1519640,0,2454,1100,1354,754.24478,578,427.12756,451.59344,611,0.91181,0.78702,0.73544,0.65724,0.65724,0.59235,0.5574,0.32446,648,601,50012.80612,37038,43890.17939,746.03288,1050,54052.60091,43703,40206.11749,471.41351,711,1491.45814,1269,665.13878,102.65731,224,472.33937,516,186.94859,178,110.24899,0.0398,0.06468,0.13433,0.55721,0.14025,0.29825,0.68498,0.88414,0.87306,0.8922,37.82075,31.66667,22.46935,325.76175,1100,41.97847,42,21.80587,329.49303,1354,0.45186,0.46018,0.0177,0.01438,0.08739
222697,,140,13,4,Arizona,AZ,Phoenix,Phoenix City,CDP,tract,85029,602,33.6036114,-112.1252568,2563951,0,6731,3515,3216,794.07595,790,223.55456,1056.28453,1520,0.99232,0.903,0.72784,0.53245,0.45708,0.3238,0.23936,0.17237,1583,1433,49482.60784,38794,39150.72493,1839.87247,2549,54879.29802,46543,36973.96529,1044.09304,1615,1164.66553,1149,363.74382,423.27192,759,429.42192,369,194.62079,207,159.0202,0,0,0.06108,0.78571,1,0.6234,0.18212,0.85781,0.87175,0.84484,35.27933,30.08333,23.15189,931.34546,3515,37.25991,34.5,21.15188,778.26447,3216,0.44765,0.402,0.04845,0.00962,0.12426
280988,,140,79,45,South Carolina,SC,Columbia,Arcadia Lakes,City,tract,29223,803,34.0549353,-80.9888888,4010152,0,2366,1066,1300,819.67396,830,249.66735,211.54302,297,0.98653,0.98653,0.91919,0.87205,0.64983,0.56902,0.48485,0.3367,318,297,41931.5587,32048,34158.70969,683.00339,923,52966.15085,51405,33109.37159,368.51852,568,1028.00676,967,307.58962,289.47799,380,433.78727,405,170.03014,225,164.89899,0.01818,0.01818,0.06116,0.6281,0.46244,0.62306,0.53831,0.8167,0.82759,0.80813,42.16154,37.66667,23.57741,275.60993,1066,44.67104,46.08333,24.6881,335.18509,1300,0.63323,0.3197,0.06889,0.06136,0.07966
277563,,140,79,42,Pennsylvania,PA,Wilkes Barre,Wilkes-barre City,Borough,tract,18705,570,41.2556355,-75.8728989,865621,122008,2318,1361,957,864.79659,786,285.06074,208.64303,313,1,0.86262,0.65495,0.59425,0.47604,0.45048,0.42492,0.33866,313,313,41972.81072,36496,29241.16869,438.21945,588,49014.20358,47100,29289.40341,214.42444,327,960.79248,970,197.96121,76.86747,110,415.28365,367,212.34045,165,125.10101,0.01091,0.01091,0.04727,0.4,0.53015,0.68757,0.89025,0.74469,0.70692,0.7906,33.71269,28.58333,19.14612,381.12637,1361,40.06586,36.08333,23.01696,216.74394,957,0.49968,0.25628,0.11893,0.03518,0.08124
